Time,Temperature(℃),Humidity(%RH),MAC address(49:21:12:16:07:61)
2023-09-17 08:00:00,17.83,67.41
2023-09-17 07:55:00,17.87,67.41
2023-09-17 07:50:00,17.89,67.59
2023-09-17 07:45:00,17.89,67.65
2023-09-17 07:40:00,17.87,67.60
2023-09-17 07:35:00,17.87,67.59
2023-09-17 07:30:00,17.80,67.56
2023-09-17 07:25:00,17.82,67.50
2023-09-17 07:20:00,17.84,67.44
2023-09-17 07:15:00,17.86,67.38
2023-09-17 07:10:00,17.88,67.32
2023-09-17 07:05:00,17.90,67.26
2023-09-17 07:00:00,17.92,67.20
2023-09-17 06:55:00,17.94,67.14
2023-09-17 06:50:00,17.96,67.08
2023-09-17 06:45:00,17.97,67.02
2023-09-17 06:40:00,17.98,67.09
2023-09-17 06:35:00,17.97,67.08
2023-09-17 06:30:00,17.96,67.07
2023-09-17 06:25:00,17.95,67.06
2023-09-17 06:20:00,17.94,67.05
2023-09-17 06:15:00,17.94,67.04
2023-09-17 06:10:00,17.93,67.03
2023-09-17 06:05:00,17.92,67.02
2023-09-17 06:00:00,17.91,67.01
2023-09-17 05:55:00,17.91,67.00
2023-09-17 05:50:00,17.93,67.00
2023-09-17 05:45:00,17.95,67.02
2023-09-17 05:40:00,17.97,67.04
2023-09-17 05:35:00,17.99,67.06
2023-09-17 05:30:00,18.01,67.08
2023-09-17 05:25:00,18.02,67.10
2023-09-17 05:20:00,18.04,67.12
2023-09-17 05:15:00,18.06,67.14
2023-09-17 05:10:00,18.08,67.16
2023-09-17 05:05:00,18.09,67.18
2023-09-17 05:00:00,18.00,67.10
2023-09-17 04:55:00,18.03,67.11
2023-09-17 04:50:00,18.05,67.12
2023-09-17 04:45:00,18.07,67.13
2023-09-17 04:40:00,18.09,67.14
2023-09-17 04:35:00,18.11,67.15
2023-09-17 04:30:00,18.13,67.16
2023-09-17 04:25:00,18.15,67.17
2023-09-17 04:20:00,18.17,67.18
2023-09-17 04:15:00,18.19,67.19
2023-09-17 04:10:00,18.12,67.19
2023-09-17 04:05:00,18.15,67.18
2023-09-17 04:00:00,18.18,67.17
2023-09-17 03:55:00,18.20,67.16
2023-09-17 03:50:00,18.23,67.15
2023-09-17 03:45:00,18.25,67.14
2023-09-17 03:40:00,18.28,67.13
2023-09-17 03:35:00,18.30,67.12
2023-09-17 03:30:00,18.33,67.11
2023-09-17 03:25:00,18.35,67.11
2023-09-17 03:20:00,18.36,67.13
2023-09-17 03:15:00,18.35,67.15
2023-09-17 03:10:00,18.34,67.17
2023-09-17 03:05:00,18.34,67.18
2023-09-17 03:00:00,18.33,67.20
2023-09-17 02:55:00,18.32,67.21
2023-09-17 02:50:00,18.32,67.23
2023-09-17 02:45:00,18.31,67.24
2023-09-17 02:40:00,18.30,67.26
2023-09-17 02:35:00,18.30,67.27
2023-09-17 02:30:00,18.30,67.21
2023-09-17 02:25:00,18.34,67.23
2023-09-17 02:20:00,18.37,67.25
2023-09-17 02:15:00,18.40,67.27
2023-09-17 02:10:00,18.43,67.29
2023-09-17 02:05:00,18.46,67.31
2023-09-17 02:00:00,18.49,67.33
2023-09-17 01:55:00,18.52,67.35
2023-09-17 01:50:00,18.55,67.37
2023-09-17 01:45:00,18.58,67.38
2023-09-17 01:40:00,18.50,67.30
